Workshop,Experience ID,Participant ID,Created,Categories,Sources,Description,Tag,,,,,,,,,,,,,,,,,,
008,1330,657,2/11/2021 12:51,WorkplaceInteractions,Peers,"When I was new to the team, i definitely didn't feel included at first. Everyone had super close relationships and it was hard to feel comfortable eating lunch with everyone/interacting in meetings etc. at first because of all the inside jokes and what not. I don't think it was anyone's fault just something to think about when new hires come in. We often call our org a family, but it was like I had to be accepted into that family first before being invited/feel comfortable.",,,,,,,,,,,,,,,,,,,
008,1320,659,2/11/2021 12:49,"AccessParticipation,SkillsUseAssignments,Respect","Leadership,Peers",Being left out of crucial conversations and/or meetings that affect my role directly.,,,,,,,,,,,,,,,,,,,
008,1321,691,2/11/2021 12:53,WorkplaceInteractions,Reports,My experience have been very good with the organization. I've only had one incident with a administrator who made me feel unwanted in the organization 4 years ago.,,,,,,,,,,,,,,,,,,,
008,1322,646,2/11/2021 12:50,CompensationBenefits,HR,"Being younger on the team, I feel that I am not getting the compensation/title for my role that someone else with my work ethic and experience would.",,,,,,,,,,,,,,,,,,,
008,1364,674,2/11/2021 12:58,"SkillsUseAssignments,Respect,WorkplaceInteractions","Leadership,Peers",I have been left off multiple calendar invites and meetings that are directly related to my chart of work.,,,,,,,,,,,,,,,,,,,
008,1324,673,2/11/2021 12:50,SkillsUseAssignments,Leadership,I wasn't included in decisions around metrics reporting after I'd designed the new method for data collection.,,,,,,,,,,,,,,,,,,,
008,1325,651,2/11/2021 12:50,"Respect,WorkplaceInteractions","Leadership,DirectManager,Peers",I have often been described as overly emotional at work while my male coworkers are seen as passionate or assertive.,,,,,,,,,,,,,,,,,,,
008,1326,649,2/11/2021 13:11,CareerOpportunities,Leadership,I was excluded by leadership because of my age and no regard for my education.,,,,,,,,,,,,,,,,,,,
008,1327,691,2/11/2021 12:50,LearningGrowth,Leadership,Good,Positive experience,,,,,,,,,,,,,,,,,,
008,1328,653,2/11/2021 12:50,"Respect,WorkplaceInteractions",Leadership,During meetings I would sometimes be looked over or I felt as if my contributions weren't valued.,,,,,,,,,,,,,,,,,,,
008,1329,663,2/11/2021 12:50,"Respect,WorkplaceInteractions","Leadership,DirectManager,Peers",Have been told I am not really Hispanic.  Many people in the org don't seem to realize that Latino comes in many variations.  Was also told not to refer to myself as Hispanic...That the correct term is Latin X.  Upon research it turns out that most of us still prefer Hispanic. I don't think others should be able to tell you how to identify.,,,,,,,,,,,,,,,,,,,
008,1331,647,2/11/2021 12:51,"Respect,WorkplaceInteractions",Peers,"Within my first month of employment I was part of cohort meeting with my peers from the organization.  The topic of the meeting was unconscious bias.  During a share moment a peer was describing a moment they experienced, stopped in the middle to look at me sitting next to them and said ""you wouldn't understand"".  This assumption made me feel really embarrassed and angry as this peer had no idea who I am or what I have experienced.",,,,,,,,,,,,,,,,,,,
008,1332,667,2/11/2021 12:51,SkillsUseAssignments,Leadership,"One experience of exclusion for me, was when I was viewed as too young to have valuable input in a  decision where I was the content expert .",,,,,,,,,,,,,,,,,,,
008,1334,674,2/11/2021 13:12,"LearningGrowth,Respect,WorkplaceInteractions",Leadership,I actually heard someone on the Sr. Leadership Team speak negatively of me (I heard with my own ears the statement they made about me).,,,,,,,,,,,,,,,,,,,
008,1335,680,2/11/2021 12:51,LearningGrowth,HR,I was once an I interim Teen Director and when. We had a all club stuff training I was told I couldn‚'t go into the Full time Directors training that I had to go to the part time room. I,,,,,,,,,,,,,,,,,,,
008,1336,672,2/11/2021 12:51,"SkillsUseAssignments,Respect","Peers,Reports",I have felt excluded when engaging with members younger members of the organization who assume that they have skills or life experiences that I cannot relate to because of my age.,,,,,,,,,,,,,,,,,,,
008,1337,654,2/11/2021 13:48,AccessParticipation,"Leadership,HR,Peers","Intentionally excluding me/my club from participation in several programs or  opportunities due to persons' perception of me. Generally, if you're not in a certain clique you are often boxed in and ostracized.",,,,,,,,,,,,,,,,,,,
008,1338,669,2/11/2021 12:51,CareerOpportunities,Peers,"When I was working in professional sports I experienced exclusion being a woman, working in a male dominated field.",,,,,,,,,,,,,,,,,,,
008,1339,682,2/11/2021 12:51,"AccessParticipation,SkillsUseAssignments,LearningGrowth,CareerOpportunities",Leadership,Overlooked - and general access - to promotion. Opportunities for leadership/professional development. I don't believe this is done intentionally or maliciously. I believe it's mostly an oversight - which suggests a larger issue.,,,,,,,,,,,,,,,,,,,
008,1340,670,2/11/2021 12:51,Recognition,Leadership,Our organization often highlights Club facing positions more than Support Center positions.,,,,,,,,,,,,,,,,,,,
008,1341,663,2/11/2021 12:51,AccessParticipation,"Policy,Leadership,DirectManager",I have been omitted from discussions and decisions which would have benefited from my knowledge.,,,,,,,,,,,,,,,,,,,
008,1343,651,2/11/2021 12:52,"Respect,WorkplaceInteractions","Leadership,Peers","I have been described as a bitch (semi-jokingly) because I do not engage in as much small talk or companionship in our workplace while male coworkers are seen as hard-working, assertive or direct.",,,,,,,,,,,,,,,,,,,
008,1344,656,2/11/2021 12:52,AccessParticipation,Peers,I was looked over and not included in an important meeting where I could have been of value and talked about my personal experience with a particular club and its members,,,,,,,,,,,,,,,,,,,
008,1345,646,2/11/2021 12:52,WorkLifeBalance,"Leadership,Customers","I really appreciate the flexibility working from home has given us over the past year, but it has gotten to a point where it is too flexible, for me. Late afternoon meetings have been kind of interfering with my boundaries with work/home time, but I feel that since I am younger and do not yet have a family that others expect me to be okay with these late meetings and not have an issue with it.",,,,,,,,,,,,,,,,,,,
008,1346,687,2/11/2021 12:52,"Respect,WorkplaceInteractions","Leadership,DirectManager",Attempt to give the appearance that they are listening to you when you speak when in reality they do not care. Isolate you from the team and share with you things and then later deny it was said or claim that it was a misunderstanding.,,,,,,,,,,,,,,,,,,,
008,1348,658,2/11/2021 12:58,"AccessParticipation,CareerOpportunities,Respect","Leadership,Peers","I felt that since I was young, I was overlooked for opportunities.",,,,,,,,,,,,,,,,,,,
008,1372,651,2/11/2021 12:59,"Recognition,Respect,WorkplaceInteractions",Peers,"I have heard peers say that they believe homosexuality is a sin or that they don't agree with the ""lifestyle choices"" of our gay teens.",,,,,,,,,,,,,,,,,,,
008,1349,689,2/11/2021 12:52,AccessParticipation,"Leadership,DirectManager",Preparing the budget for staff.  Told we will have to complete but is done for us without a conversation.,,,,,,,,,,,,,,,,,,,
008,1350,642,2/11/2021 12:52,WorkLifeBalance,"DirectManager,Peers","Expectation to participate in activities outside of normal work hours... with a toddler at home it is very hard for me to go ""above and beyond"" and volunteer or attend evening/weekend events, especially when I already feel overwhelmed by my current work load. (This was pre-pandemic.)",,,,,,,,,,,,,,,,,,,
008,1352,668,2/11/2021 12:52,"AccessParticipation,Respect",Leadership,This experience looks a lot like being in a job where my views or concerns are not voiced or spoken on. This had yielded me to stay quiet in most conversations.,,,,,,,,,,,,,,,,,,,
008,1353,679,2/11/2021 12:52,"AccessParticipation,SkillsUseAssignments,LearningGrowth,CareerOpportunities,WorkLifeBalance,Respect,WorkplaceInteractions",Leadership,My experience throughout the years has been average,Positive experience,,,,,,,,,,,,,,,,,,
008,1354,676,2/11/2021 12:53,Respect,Peers,While working through brainstorming sessions regarding organizational change my ideas and opinions were dismissed multiple times.  Others felt like they are the content experts and know better than others.  We now are in a situation because all opinions were not being considered.  It has us trying fix it while we are in it.,,,,,,,,,,,,,,,,,,,
008,1356,665,2/11/2021 12:53,"Recognition,Respect,WorkplaceInteractions","HR,Peers","In the midst of a particular race, conversations about African American celebrities, culture, etc is always the topic because I'm African American. It makes it uncomfortable to listen to.",,,,,,,,,,,,,,,,,,,
008,1357,682,2/11/2021 12:53,"Respect,WorkplaceInteractions","DirectManager,Peers",I was steam rolled in a meeting. I believe others were aware and recognized what was happening but I think there were politics involved. I was very young and new at the time.,,,,,,,,,,,,,,,,,,,
008,1358,683,2/11/2021 12:54,WorkLifeBalance,"Policy,Leadership",I find that work life balance is my place of exclusion. I spend a lot of time at work and thinking about work. It is difficult for me to forget about work. I am always concern about the best way to reach more children and better serve my staff. My personal life gets buried in my work life.  I watch others that do work similar to mine. Do it easily.,,,,,,,,,,,,,,,,,,,
008,1359,670,2/11/2021 12:54,WorkLifeBalance,Peers,Requests for meetings outside of traditional work hours,,,,,,,,,,,,,,,,,,,
008,1360,649,2/11/2021 12:54,WorkplaceInteractions,DirectManager,"My supervisor rarely acknowledges my dedication and hard work. Also, my team isn't the most supportive.",,,,,,,,,,,,,,,,,,,
008,1361,655,2/11/2021 12:55,Respect,Peers,I did not feel respected because of my age. Alot of the people I work with are older and I feel like they don't respect me because I'm younger.,,,,,,,,,,,,,,,,,,,
008,1419,655,2/11/2021 13:12,"SkillsUseAssignments,Recognition,WorkplaceInteractions","DirectManager,Peers",There have been times when I have gone above and beyond my job and have not been recognized. I have done other co-workers jobs and still nothing. Then when the club is recongnized for it's hard work the other staff get the praise for it.,,,,,,,,,,,,,,,,,,,
008,1363,651,2/11/2021 12:56,"AccessParticipation,LearningGrowth,Respect,WorkplaceInteractions","Leadership,DirectManager",I believe that my age plays a role in the what jobs are available to me and what role I can play in making decisions.,,,,,,,,,,,,,,,,,,,
008,1414,647,2/11/2021 13:11,"AccessParticipation,LearningGrowth,CareerOpportunities,Respect",Peers,During all org DEI forum all negative comments were directed at Senior Team Leadership and a lack of Diversity on the team as the team at the time was majority Caucasian.  Followed up with a recent org wide survey that continued with those same complaints/concerns.  This makes me feel as I do not belong or have a place to move up career wise within the org.,,,,,,,,,,,,,,,,,,,
008,1366,655,2/11/2021 12:57,Recognition,Leadership,They tent to recognize the newer staff instead of the ones that have been here longer. Even when the new staff are doing the samething as the staff that have been here longer.,,,,,,,,,,,,,,,,,,,
008,1367,670,2/11/2021 12:58,WorkplaceInteractions,Customers,Comments made about my non-southern accents,,,,,,,,,,,,,,,,,,,
008,1368,685,2/11/2021 12:58,SkillsUseAssignments,"DirectManager,Peers",I feel my skills and knowledge are somewhat underestimated,,,,,,,,,,,,,,,,,,,
008,1369,658,2/11/2021 12:58,"CompensationBenefits,CareerOpportunities,Respect","Leadership,Peers","I feel that I am treated as if I am dumb because I am black, and do not have the cognitive ability to do the job.",,,,,,,,,,,,,,,,,,,
008,1371,673,2/11/2021 12:58,"AccessParticipation,WorkLifeBalance",Leadership,Wasn't consulted about the Chamblee move.,,,,,,,,,,,,,,,,,,,
008,1373,649,2/11/2021 13:11,Respect,Leadership,"Senior Leadership referenced a quote from a hip hop song and assumed I knew what they were referring to after my interview. This made me feel uncomfortable because they thought I knew the music, and as a new hire, I was too nervous about reporting them to HR.",,,,,,,,,,,,,,,,,,,
008,1374,655,2/11/2021 12:59,WorkLifeBalance,"Leadership,DirectManager,Customers",It's very hard to have a work life balance with this job. The hours are sometimes crazy. The parents sometimes do not pick the members up on time and there are no concequense for it.,,,,,,,,,,,,,,,,,,,
008,1375,658,2/11/2021 12:59,"SkillsUseAssignments,CareerOpportunities,Respect,WorkplaceInteractions","Leadership,Peers","I am a black male, people are afraid of me and do not want me to be in a position of authority in this organization.",,,,,,,,,,,,,,,,,,,
008,1376,642,2/11/2021 12:59,CareerOpportunities,"Leadership,DirectManager",I applied for another position in my department and the outside candidate that was hired instead was not as qualified as me. I should note that the candidate was let go after a few months and I was promoted to the position. But until that time I was frustrated and was felt excluded by the leadership of my department.,,,,,,,,,,,,,,,,,,,
008,1377,685,2/11/2021 12:59,"AccessParticipation,LearningGrowth","DirectManager,Peers","I feel left out of meetings or conversations I would like to join, even if it's simply to listen and learn",,,,,,,,,,,,,,,,,,,
008,1378,663,2/11/2021 12:59,WorkLifeBalance,"Leadership,DirectManager","Some of us without young children have more often been assigned late hours, weekend or extra tasks.  It has been explicitly stated that it's because we don't have young families. This seems to imply that our time is not equal.",,,,,,,,,,,,,,,,,,,
008,1379,670,2/11/2021 12:59,WorkplaceInteractions,"Leadership,HR",I have seen other female co-workers reprimanded for their clothes worn and others wearing similar items not reprimanded at all.,,,,,,,,,,,,,,,,,,,
008,1380,680,2/11/2021 13:00,LearningGrowth,DirectManager,A lot of time there‚'s no training in my position directly from my supervisor and it leaves me feeling excluded when situations arise and I‚'m unable to accomplish what‚'s at hand.,,,,,,,,,,,,,,,,,,,
008,1381,668,2/11/2021 13:00,CompensationBenefits,Peers,The car I drive makes people of a different race upset. They give looks and make wild assumptions of my means of finance. When these situations happen I ignore them and continue to strive to be the best I can be.,,,,,,,,,,,,,,,,,,,
008,1382,689,2/11/2021 13:00,"AccessParticipation,SkillsUseAssignments,Respect","Leadership,DirectManager","As an Executive Director excluded from making decisions about registration, fees, and ADA yet is solely responsible for the process.",,,,,,,,,,,,,,,,,,,
008,1383,658,2/11/2021 13:05,"CompensationBenefits,WorkLifeBalance","Policy,Leadership,HR",I have that the organization tries to create a formula for everyone working. They do not dive in and take into account what each person is responsible for and pay them accordingly.,,,,,,,,,,,,,,,,,,,
008,1384,647,2/11/2021 13:01,"Respect,WorkplaceInteractions",DirectManager,"Told to ""stand down"" during an emotional group conversation when I believed the group was beginning to personally attack a colleague who was not the decision maker of the topic that was heatedly being discussed.",,,,,,,,,,,,,,,,,,,
008,1385,673,2/11/2021 13:01,"CompensationBenefits,WorkLifeBalance,Respect","Leadership,HR,DirectManager","I was working 12 hours a day, seven days a week for several months. It took 10 months to back fill my old position.",,,,,,,,,,,,,,,,,,,
008,1386,687,2/11/2021 13:01,"CompensationBenefits,CareerOpportunities,WorkLifeBalance","Leadership,HR,DirectManager",Feeling voiceless in speaking about things of concern due to repercussions of losing one's job or being demoted.,,,,,,,,,,,,,,,,,,,
008,1387,670,2/11/2021 13:11,CompensationBenefits,Peers,"Significant salary differences between minority and non-minority employees with similar career experience. 

i have witnessed this, but it did not happen to me.",,,,,,,,,,,,,,,,,,,
008,1388,675,2/11/2021 13:02,AccessParticipation,Leadership,Working at *company* I would not be included in meetings due to my position but I truly believe it was because I am a female.,Past experience,,,,,,,,,,,,,,,,,,
008,1389,692,2/11/2021 13:02,WorkplaceInteractions,Leadership,I feel that sometimes I'm not asked to be part of the organization restructuring process.,,,,,,,,,,,,,,,,,,,
008,1390,677,2/11/2021 13:03,"SkillsUseAssignments,CompensationBenefits",DirectManager,There have been moments where knowledge is suppressed and or not used due to favoritism.,,,,,,,,,,,,,,,,,,,
008,1391,654,2/11/2021 13:21,SkillsUseAssignments,"Policy,Leadership,HR,Peers,Reports",My skills are used and tapped daily. However only to benefit the person presenting typically those in the major decision making positions (Leadership) but I am never openly credited for my work or given an open platform to lead.,,,,,,,,,,,,,,,,,,,
008,1392,670,2/11/2021 13:11,LearningGrowth,Peers,"Minority employees who were not granted advancement opportunities even though performance was high.

I have witnessed this, but it did not happen to me.",,,,,,,,,,,,,,,,,,,
008,1393,667,2/11/2021 13:03,SkillsUseAssignments,DirectManager,I have a certain skill set and my supervisor did not acknowledge it in a way that could benefit the entire event.,,,,,,,,,,,,,,,,,,,
008,1394,674,2/11/2021 13:03,"LearningGrowth,CompensationBenefits,CareerOpportunities,Respect","Policy,Leadership,HR","When pursuing a promotion, I was asked to complete multiple tasks that my peers that received promotions were not asked to complete and/or justify.",,,,,,,,,,,,,,,,,,,
008,1395,687,2/11/2021 13:03,"Respect,WorkplaceInteractions","DirectManager,Peers","Publicly humiliate or ridicule while using snide remarks or off-color jokes and then being told, ""you need to lighten up"" or ""I'm just joking""",,,,,,,,,,,,,,,,,,,
008,1396,676,2/11/2021 13:04,AccessParticipation,Reports,"based on my position not being invited to staff events or meetings, but being told about them after the fact like i should've been there.",,,,,,,,,,,,,,,,,,,
008,1397,653,2/11/2021 13:04,CompensationBenefits,"Leadership,HR",Not receiving reasonable salary based on education and experience.,,,,,,,,,,,,,,,,,,,
008,1398,689,2/11/2021 13:04,"CompensationBenefits,WorkLifeBalance",Leadership,Support Staff is allowed to leave early before a holiday where the Club staff is not before a holiday.,,,,,,,,,,,,,,,,,,,
008,1399,673,2/11/2021 13:13,"CompensationBenefits,CareerOpportunities,Recognition","Leadership,HR","HR told me there was a discussion around temporary pay for me and others while our division lacks a leader/s. This did not materialize. Later, a peer of mine who did get it asked if I'd gotten it too. Pretty demoralizing.",,,,,,,,,,,,,,,,,,,
008,1400,658,2/11/2021 13:04,"AccessParticipation,Respect","Policy,Leadership,HR","Decisions that are made that impact the club you work at the community that the club serves. The majority of the time the staff that is overseeing that club and is active in that community, is rarely able to give their insight on the situation or solution for that club or community.",,,,,,,,,,,,,,,,,,,
008,1401,642,2/11/2021 13:05,LearningGrowth,"Leadership,HR",Our department (RD) does not have funds budgeted for professional development. All of the trainings we attend are led internally by the organization and are largely geared toward Club staff. I think it's great that we are providing targeted training for Club staff but I feel like our department gets overlooked.,,,,,,,,,,,,,,,,,,,
008,1403,647,2/11/2021 13:05,"Respect,WorkplaceInteractions",Peers,"During an all org DEI forum the comment was made ""while you are at your supper clubs, playing cards, drinking beer you white people have to do better"" in reference to combating systemic racism with our assumed white peers.",,,,,,,,,,,,,,,,,,,
008,1404,641,2/11/2021 13:05,"Respect,WorkplaceInteractions","Leadership,HR",Mistakenly called names of other employees sharing similar physical features.,,,,,,,,,,,,,,,,,,,
008,1405,677,2/11/2021 13:05,CompensationBenefits,Leadership,Compensation was extremly low for those working and sacrificing family for work. Work hours compromise home/life but the attempt to balance the two is never discussed/negotiated.,,,,,,,,,,,,,,,,,,,
008,1406,687,2/11/2021 13:06,"Respect,WorkplaceInteractions","HR,DirectManager,Peers","When you challenge them, they lash out back at you and make you feel crazy for even speaking up, making it more likely that you'll let it slide in the future",,,,,,,,,,,,,,,,,,,
008,1407,653,2/11/2021 13:06,Recognition,DirectManager,Often not recognized for my work contributions.,,,,,,,,,,,,,,,,,,,
008,1408,692,2/11/2021 13:06,Recognition,Leadership,I sometimes feel taken for granted of recognition in certain situations of accomplishments.,,,,,,,,,,,,,,,,,,,
008,1409,655,2/11/2021 13:07,"CompensationBenefits,WorkLifeBalance","Leadership,HR",They pay is not enough for what we do! Not even close. We do this because we love what we do but it would be nice to see it in our pay. A lot of the time we are living check to check just to make ends meet while others that don't do as much are paid way more and have time to enjoy their life and families.,,,,,,,,,,,,,,,,,,,
008,1410,653,2/11/2021 13:07,LearningGrowth,"Leadership,DirectManager",Wasn't properly coached or trained for promotional opportunities as others were.,,,,,,,,,,,,,,,,,,,
008,1411,689,2/11/2021 13:07,"CompensationBenefits,Recognition,WorkplaceInteractions","DirectManager,Peers",Staff is given gift cards or stipends for taking on extra task but it is not done for all staff.,,,,,,,,,,,,,,,,,,,
008,1412,642,2/11/2021 13:07,CompensationBenefits,"HR,DirectManager",My direct manager has never discussed compensation with me or the process for receiving a raise since getting hired. I know that the person who had my role before me had a higher salary.,,,,,,,,,,,,,,,,,,,
008,1418,674,2/11/2021 13:12,"AccessParticipation,Respect,WorkplaceInteractions",Peers,Another Department Head made and announced a decision about my department (my chart of work) without my input or feedback.,,,,,,,,,,,,,,,,,,,
008,1413,654,2/11/2021 13:20,LearningGrowth,"Leadership,HR","Learning and growth opportunities are only presented to a selected few of individuals always.  The handpicked individuals who typically are in the same professional clique are always given opportunities while others aren't. Usually we'll hear about the opportunities after the fact. 
People are placed in positions that they are not qualified for and in many cases didn't even interview for. Positions aren't posted for equal opportunity.",,,,,,,,,,,,,,,,,,,
008,1415,653,2/11/2021 13:11,AccessParticipation,"Policy,DirectManager,Peers",I witnessed exclusion for an individual that identifies within the LGBTQ community.,,,,,,,,,,,,,,,,,,,
008,1416,682,2/11/2021 13:11,"CompensationBenefits,Respect","Leadership,HR,DirectManager","I started with the organization as an intern. After my internship, I was brought on as a coordinator making 40K a year. I was promoted to a manager after 3 years and received a raise to 49.5K. About a year ago, a teammate was brought on straight out of college as a manager (after her internship with the organization). Managers have to make at least around 47K. I have been with the organization now for about 5 years. She has been with the organization a year. I think that is a blatant example of privilege.",,,,,,,,,,,,,,,,,,,
008,1417,689,2/11/2021 13:11,"Recognition,Respect","Leadership,DirectManager,Peers",I have been in groups where leadership will greet certain staff as they enter; then totally ignore other staff in the group.,,,,,,,,,,,,,,,,,,,
008,1420,654,2/11/2021 13:23,CompensationBenefits,"Leadership,HR",Salaries are top heavy within the organization. Whereas those who drive the bus daily and are even more qualified are poorly compensated.,,,,,,,,,,,,,,,,,,,
008,1421,653,2/11/2021 13:13,"WorkLifeBalance,WorkplaceInteractions",Leadership,"Club staff usually don't have the same luxury of leaving early, shortened work days, breaks, etc.",,,,,,,,,,,,,,,,,,,
008,1422,663,2/11/2021 13:13,"AccessParticipation,SkillsUseAssignments,LearningGrowth,Respect,WorkplaceInteractions","Leadership,DirectManager,Peers","Description of things I have witnessed or had those excluded reach out to me about...

Racially insensitive or minimization of the experience of people of color in our org. 

People of color being asked to be ""the educational or performer"" at meetings to enlighten white people.",,,,,,,,,,,,,,,,,,,
008,1424,655,2/11/2021 13:14,LearningGrowth,Leadership,There have been times when I applied for a higher job but was denied because they already knew who they wanted in the position. They just opened it up as a formality. They also create positions for people in this organization. Just know the one's that they create always be the 1st to go.,,,,,,,,,,,,,,,,,,,
008,1426,654,2/11/2021 13:24,Respect,"Leadership,HR,Peers","If you are not in a certain ""clique"" within BGC1, you are treated as if you do not matter and therefore your input is not valued!",,,,,,,,,,,,,,,,,,,
008,1427,693,2/11/2021 13:15,WorkLifeBalance,Leadership,Had to cancel a event to cover/open the club,,,,,,,,,,,,,,,,,,,
008,1428,687,2/11/2021 13:15,Recognition,"Leadership,DirectManager,Peers",Ask to go above your workload and then not recognized.,,,,,,,,,,,,,,,,,,,
008,1429,677,2/11/2021 13:15,LearningGrowth,"Leadership,HR,DirectManager",I've been told serval times about how the organization appreciates my work but there has been little investment in my growth.  Conferences and training specific to my ability to grow within the organization do not exist.,,,,,,,,,,,,,,,,,,,
008,1430,655,2/11/2021 13:16,"AccessParticipation,SkillsUseAssignments,Recognition,Respect,WorkplaceInteractions",Peers,I tend not to partcipate in large group settings because there is always someone that thinks they know everything and talk over others. There are others that have side conversations so that I can't focus.I have a lot to share but I do so in a smaller setting. I tend to not share my ideas because when I do the person that uses my ideas does not give me the credit for it especially when they get recognized with it.,,,,,,,,,,,,,,,,,,,
008,1431,654,2/11/2021 13:25,CareerOpportunities,"Leadership,HR",I've been blocked from professional growth within the organization because someone in a leadership role did not like me as an individual (This was told directly from the source)nothing to do with my skills or qualifications or abilities to get the job done for the role.,,,,,,,,,,,,,,,,,,,
008,1432,654,2/11/2021 13:34,WorkLifeBalance,"Leadership,HR,DirectManager","Club staff are never given an opportunity to tap out. We are often expected to keep going mentally and physically no matter the hour of the day. It affects our mental health and family life. 
Consideration is needed! Given scheduled breaks/acknowledgement from the organization would be nice! The schools do it for their teachers! During the school year when schools are out on breaks ( Fall, Winter and Spring breaks) why can't we Regroup/Train/rest as well? 

Support Center staff get to telework, work from home daily etc. While Club staff do not have that option!",,,,,,,,,,,,,,,,,,,
008,1433,651,2/11/2021 13:40,"Respect,WorkplaceInteractions",Leadership,"I heard a senior leadership team member say ""Colin Kapernick needs to shut up and stand up for his country.""",,,,,,,,,,,,,,,,,,,
008,1434,654,2/11/2021 13:47,WorkplaceInteractions,"Leadership,HR,DirectManager,Peers,Reports,Customers","There is a sense of if your position is below a regional position, in most cases your input is heard but isn't valued. 
Secondly, when you try to cultivate those relationships outside of the Org. Chart structure, it is usually frowned upon. 
Trust is lacked across all groups within BGC1. There is always a cover yourself mentality because something can come back to bite you. 
The hypersensitivity of being ostracized/fired because someone just can't connect with who you are as an individual (Race, Sexual Orientation, Religion, Cultural background, Social status etc) is super real within BGC1.",,,,,,,,,,,,,,,,,,,
008,1435,710,2/15/2021 11:01,"AccessParticipation,Respect",Peers,I grew up as a black girl in a predominantly white area. I experienced many micro aggressions,Past experience,,,,,,,,,,,,,,,,,,
008,1436,705,2/15/2021 11:01,WorkLifeBalance,Policy,I have experienced exculsion through not given full pay I deserved because of my experience.,,,,,,,,,,,,,,,,,,,
008,1439,723,2/15/2021 11:02,"Respect,WorkplaceInteractions","Leadership,DirectManager,Peers","I feel as if the club that i work at single me and another staff out of things that we do that the rest of the staffs does and we are the only ones getting changed, in trouble, and or talked to.",,,,,,,,,,,,,,,,,,,
008,1440,695,2/15/2021 11:12,Respect,DirectManager,"Often times my manager makes me feel inferior through ageism (I am younger) and an overall ego. In this, it is as if I am unable to share my ideas and visions for what I want to do since I see things very differently. I feel as if I cannot speak up because I don't want it to cause conflict with my supervisor. I am in a manager role and want to feel like I can hold a space in what I was hired to do but it does not feel like I can go to HR or my supervisor's supervisor about this as I know it will get back to them.",,,,,,,,,,,,,,,,,,,
008,1441,738,2/15/2021 11:03,Other,Peers,"Being mixed, I was always told that I act ""too white"" or ""too black"".",,,,,,,,,,,,,,,,,,,
008,1442,709,2/15/2021 11:03,AccessParticipation,Leadership,Often omitted from leadership opportunities despite being in my role for many years and proving my ability to perform well.,,,,,,,,,,,,,,,,,,,
008,1443,696,2/15/2021 11:03,"SkillsUseAssignments,Respect","Leadership,Peers",I am often given tasks that my predecessor did not receive due to my being significantly younger. They are taking advantage of the age difference and do not respect that I am holding the same job.,,,,,,,,,,,,,,,,,,,
008,1445,719,2/15/2021 11:20,WorkplaceInteractions,Peers,I have not had any issues with my staff when it comes to feeling included. My supervisor does a great job with allowing our team to communicate and provide diverse ideas.,,,,,,,,,,,,,,,,,,,
008,1449,731,2/15/2021 11:04,"SkillsUseAssignments,Respect,WorkplaceInteractions","Leadership,Peers",I remember a transitionary time when I was never included in meetings that I thought were relevant. I felt hurt and scared at the same time as I didn't know why this kept happening. Was I being phased out ? Was I seen as a threat to the person in charge or the team? etc.,,,,,,,,,,,,,,,,,,,
008,1447,721,2/15/2021 11:04,SkillsUseAssignments,"Leadership,DirectManager,Peers",After being informed to do a specific task I was undermined by a peer/supervisor as to why I did a specific way. I was then informed a better way to perform the task basically not my way.,,,,,,,,,,,,,,,,,,,
008,1448,695,2/15/2021 11:04,"LearningGrowth,CompensationBenefits","Leadership,HR","Opportunities for raises or promotions are limited in the ""who you know"" mentality. If you work in a club, you are often boxed in and little opportunity for a pay raise or promotion to work at Support Center are provided.",,,,,,,,,,,,,,,,,,,
008,1450,712,2/15/2021 11:05,WorkplaceInteractions,Leadership,"As club staff, decisions are often made by support staff and not those that actually work within the club, and deal with the day to day Ins and outs. In the past when we have had trainings and are allowed to voice our opinions, it was RARELY listened to.",,,,,,,,,,,,,,,,,,,
008,1452,754,2/15/2021 11:04,Respect,Leadership,Undervalued,,,,,,,,,,,,,,,,,,,
008,1453,733,2/15/2021 11:04,AccessParticipation,DirectManager,I was omitted from meetings where I could have added value.,,,,,,,,,,,,,,,,,,,
008,1454,703,2/15/2021 11:04,WorkLifeBalance,"Policy,HR","some barriers that i have faced are trying to balance school, work and my personal life",,,,,,,,,,,,,,,,,,,
008,1456,736,2/15/2021 11:04,WorkplaceInteractions,Leadership,"My experiences in boys and girls club has been amazing. I feel as if my leadership team as well as Human resources team has a grasp on inclusion and making me feel included race, and sexuality are no factor.",,,,,,,,,,,,,,,,,,,
008,1496,715,2/15/2021 11:08,"Respect,WorkplaceInteractions",Peers,"i don't necessarily practice christianity, and when speaking of the religion/culture that i come from, a coworker talked down upon it severely and made me feel as if it was not valid in any sense. specifically and solely because i‚'m not a devout christian. i was made to feel as if my culture was invalid.",,,,,,,,,,,,,,,,,,,
008,1459,723,2/15/2021 11:05,"Respect,WorkplaceInteractions","Policy,Leadership,HR,DirectManager,Peers",I have felt excluded due to the fact that i havent been here long. The longer working staff and or full time make the part time feel less of and or not as important,,,,,,,,,,,,,,,,,,,
008,1481,753,2/15/2021 11:07,"WorkLifeBalance,Respect",Leadership,"Staff in the support center were often allowed to go home early on the eve of a holiday, while club staff had to remain open regular hours. Club staff have families as well.",,,,,,,,,,,,,,,,,,,
008,1461,726,2/15/2021 11:05,CareerOpportunities,HR,I don't feel as I will have any growth opportunity without a degree.,,,,,,,,,,,,,,,,,,,
